profile,profile_rank,ranking_method,config_key,n_bootstraps,possessions_per_bootstrap,samples_per_possession,n_scope_results,mean_penalized_profile_cosine,median_penalized_profile_cosine,minimum_penalized_profile_cosine,maximum_penalized_profile_cosine,mean_support_cosine,mean_outside_energy_fraction,mean_recovered_dynamic_range,qut_rejection_rate,mean_p_value,mean_lambda_qut,mean_lambda_max_obs,mean_lambda_ci_width,mean_lambda_bootstrap_std,expected_scope_results,coverage_fraction,complete_coverage
high_y_side,17,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s150,50,1000,150,5,0.9525487459145532,0.9730482380280389,0.8705097253252566,0.9878900005658042,0.9783003392508893,0.05193506379695125,0.231015095859766,1.0,0.0,16.64860808272369,84.30931041954943,17.753933004798466,4.92256420700115,5,1.0,True
high_y_side,18,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s100,10,1000,100,5,0.9524595961089611,0.962108532366181,0.9060485528154893,0.992078158468578,0.9790197577559343,0.053453330589850565,0.24507849402725695,1.0,0.0,15.142689171201715,74.67527154015592,12.684516444144169,4.436877474417783,5,1.0,True
high_y_side,19,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s200,10,1000,200,5,0.9508865675154146,0.9768404983982089,0.8681103762173454,0.986249257365846,0.979534277011239,0.057594832066789184,0.2296154282987118,1.0,0.0,16.799202027055237,83.59508648118181,15.442951974154,5.7237152796961634,5,1.0,True
high_y_side,20,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s200,50,1000,200,5,0.950016701062299,0.9697290118908953,0.8654742299352292,0.988333576289752,0.9779399795622998,0.05649544402971516,0.23056422024965287,1.0,0.0,16.799202027055237,83.59508648118181,19.685640803134007,5.1595908483699215,5,1.0,True
high_y_side,21,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s250,10,1000,250,5,0.9499934031899935,0.9717447822512234,0.8558951517856008,0.9940950951564447,0.9770428298240322,0.054616291639792605,0.22859624626114963,1.0,0.0,16.868634772544176,87.53334935529136,17.219936773039787,5.88558017955261,5,1.0,True
high_y_side,22,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b500_p01000_s100,500,1000,100,5,0.9486815614597113,0.9534543940990289,0.8738274662591297,0.985900910417512,0.9769276949104515,0.05684539757596167,0.24922943562269212,1.0,0.0,15.142689171201715,74.67527154015592,17.4088368375046,4.453755490991363,5,1.0,True
high_y_side,23,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s100,100,1000,100,5,0.9481908400048203,0.9510662734149296,0.8744686602456925,0.9860314091747989,0.9766806677124059,0.05730004242807474,0.24882939644157887,1.0,0.0,15.142689171201715,74.67527154015592,16.439526123837947,4.516021677921843,5,1.0,True
high_y_side,24,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p00100_s050,100,100,50,5,0.9475557665101201,0.9555638945489007,0.8836906029759276,0.983925327251683,0.9839167855851112,0.07069508708680416,0.1042815207503736,1.0,0.0,4.224712563916552,6.329472698702732,4.084476984006481,1.1139600810698362,5,1.0,True
high_y_side,25,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s100,50,1000,100,5,0.946976925554682,0.945573401587953,0.8730957225437995,0.9893923060672937,0.9770339379981182,0.060368028676747953,0.2507791016250849,1.0,0.0,15.142689171201715,74.67527154015592,15.546410944014943,4.467695420656577,5,1.0,True
high_y_side,26,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s250,50,2500,250,5,0.9417167995390872,0.9556691594145031,0.85393002556792,0.9878890001445029,0.9742050093639602,0.06592569629581174,0.2606428634375334,1.0,0.0,27.487792519403676,231.54921058472087,30.655303545278098,8.329004933527457,5,1.0,True
high_y_side,27,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s050,100,1000,50,5,0.9415582255224392,0.9472967722196884,0.86861658596642,0.9831183915162632,0.9726748606252581,0.06243330243938827,0.28096944659948353,1.0,0.0,13.045632697738956,57.40904266139353,13.0956898499087,3.6352297499343855,5,1.0,True
high_y_side,28,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s050,50,1000,50,5,0.9398705236175304,0.946811001639044,0.8621158900032185,0.9813096801925659,0.970868471437571,0.06242600710639248,0.2820385974645615,1.0,0.0,13.045632697738956,57.40904266139353,12.849538423289891,3.6339670688067542,5,1.0,True
high_y_side,29,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s050,10,1000,50,5,0.9393584293905468,0.9487282028387383,0.8388432903863671,0.9889752959382262,0.971424433514127,0.06517356360930451,0.28283820748329164,1.0,0.0,13.045632697738956,57.40904266139353,11.117189386497293,3.7949571399396027,5,1.0,True
high_y_side,30,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s250,100,2500,250,5,0.9393234784093295,0.9541936341961355,0.8474112447274036,0.9871612965867538,0.9734314904133058,0.06919563391945509,0.260078801587224,1.0,0.0,27.487792519403676,231.54921058472087,32.634915029028875,8.426867426914423,5,1.0,True
high_y_side,31,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s150,50,2500,150,5,0.937188938144917,0.9475251325695399,0.850663950066415,0.9846612237108813,0.9719211050386034,0.07027931759526232,0.27271371707320213,1.0,0.0,25.5963940895332,215.10286134647527,28.139762182554385,7.435349957430484,5,1.0,True
high_y_side,32,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s150,100,2500,150,5,0.9370461222892997,0.9471885740665666,0.849714071689436,0.9841212842349121,0.9711837989865455,0.0691551729807457,0.27445596605539324,1.0,0.0,25.5963940895332,215.10286134647527,30.40307294676658,7.768004326550607,5,1.0,True
high_y_side,33,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s250,10,100,250,5,0.9349863669990007,0.9351518839728276,0.8929686680880338,0.9714684019705162,0.9746342727053472,0.07819944164763,0.08565587349439738,1.0,0.0,5.3507854184089165,8.580454247076807,4.81383614882215,1.7399634260326178,5,1.0,True
high_y_side,34,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s200,50,2500,200,5,0.934483541487525,0.9510044207121001,0.8382465576146179,0.9855295959298742,0.9716788090199797,0.0755029342252044,0.26499723829329014,1.0,0.0,26.459825435901337,226.84010187155826,31.534635874120873,8.467835560236843,5,1.0,True
high_y_side,35,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s200,100,2500,200,5,0.9334972883303712,0.9501118597660015,0.8354220786210894,0.9854021284271633,0.9708104066798899,0.07579063026452101,0.2654726737178862,1.0,0.0,26.459825435901337,226.84010187155826,31.27673230754716,8.343405029540454,5,1.0,True
high_y_side,36,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s050,10,100,50,5,0.9233130082672141,0.9512183716775023,0.7749043712143404,0.9854596813610039,0.9811606678591638,0.10560267255033666,0.10541486768051982,1.0,0.0,4.224712563916552,6.329472698702732,3.07442340718028,1.0694170001959875,5,1.0,True
high_y_side,37,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s150,10,100,150,5,0.9219144340706915,0.9805268581736064,0.7560937372373446,0.9881291126591978,0.9852617419294095,0.12074685855258224,0.09706930965185165,1.0,0.002,5.096654821814752,8.733274640724861,4.348249483331329,1.5355820291884241,5,1.0,True
high_y_side,38,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s050,50,10000,50,5,0.8796037088355707,0.8653071390908628,0.8021129683245427,0.9756211737844658,0.9487583119107489,0.1379890138411933,0.4102603363245724,1.0,0.0,41.79412046265632,610.0782113972318,43.446918837740995,11.8370701809508,5,1.0,True
high_y_side,39,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s050,10,10000,50,5,0.8787173764729997,0.8658706379299946,0.8039829295208483,0.9737351808922234,0.9493657149164761,0.1405283258203172,0.40724203754216404,1.0,0.0,41.79412046265632,610.0782113972318,40.29080300646335,13.721418494705949,5,1.0,True
high_y_side,40,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s050,100,10000,50,5,0.8779473730227316,0.8660717403185866,0.8005403161044486,0.9745883401047529,0.9479973746879258,0.13963008959974857,0.4110755565762518,1.0,0.0,41.79412046265632,610.0782113972318,44.96402612453378,12.128510952282737,5,1.0,True
high_y_side,41,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s200,50,10000,200,5,0.8763565276001349,0.8487735769127485,0.8054756106569887,0.9797554071275948,0.9620783873374339,0.16525180888919672,0.34032085314393046,1.0,0.0,52.747814520816895,881.6449460342513,57.92302340397064,15.911616507091221,5,1.0,True
high_y_side,42,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s150,50,10000,150,5,0.8761463632426562,0.8298452782275744,0.8097338589682893,0.9823858194641625,0.9604668236316481,0.16367519437610634,0.349787577278912,1.0,0.0,51.46829920681763,833.8071831172878,51.8486293368019,14.225188171877457,5,1.0,True
high_y_side,43,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s150,10,10000,150,5,0.8754343189191557,0.8309256915707254,0.8100308208824963,0.982890982510266,0.9602416246373305,0.16459733712026478,0.34882929280400277,1.0,0.0,51.46829920681763,833.8071831172878,37.40409346548556,13.044405729636333,5,1.0,True
high_y_side,44,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s200,100,10000,200,5,0.8753954437060546,0.8480372120587089,0.8022641168343845,0.9802849095731596,0.9618212474139854,0.16655161640168217,0.3393737613037228,1.0,0.0,52.747814520816895,881.6449460342513,58.13943643381292,16.063402792096987,5,1.0,True
high_y_side,45,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s150,100,10000,150,5,0.8749296851422634,0.8277514125503228,0.8082395196328982,0.9824885211118893,0.9604198457134983,0.16572622530932296,0.34944822248071433,1.0,0.0,51.46829920681763,833.8071831172878,56.38858948705952,15.009649258190674,5,1.0,True
high_y_side,46,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s200,10,10000,200,5,0.8737931519694971,0.8502485285011707,0.8005298995717334,0.9816896337601386,0.9629493539678169,0.1712969852554779,0.33972762279212476,1.0,0.0,52.747814520816895,881.6449460342513,44.8537553104783,15.567363019600023,5,1.0,True
high_y_side,47,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s250,100,10000,250,5,0.872297840854387,0.8512333003143997,0.7922781827308957,0.9818485176545059,0.9641218465355973,0.17598312696170598,0.32488362997770304,1.0,0.0,54.05776905443632,902.7544216111846,61.864128236329655,16.342474070226256,5,1.0,True
high_y_side,48,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s250,10,10000,250,5,0.8718219693027857,0.8483674753490354,0.7893789139188123,0.9792963666021196,0.9631050159202346,0.175580757520282,0.32566842988133426,1.0,0.0,54.05776905443632,902.7544216111846,46.00460618199772,15.140710313823494,5,1.0,True
high_y_side,49,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s250,50,10000,250,5,0.8716149418216524,0.8490427240299999,0.7919595178787292,0.9812232576011753,0.9633600573380603,0.17611087521094324,0.3256074894592166,1.0,0.0,54.05776905443632,902.7544216111846,58.23642138191808,16.32905985437121,5,1.0,True
high_y_side,50,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s100,50,10000,100,5,0.8614827094978607,0.8451980921103659,0.7495845588161995,0.9821631546418721,0.9563799601111569,0.18145110738853346,0.3706988684274256,1.0,0.0,47.78306864006725,774.6178387037278,47.829006600994674,13.168650630522194,5,1.0,True
high_y_side,51,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s100,100,10000,100,5,0.8609611709289015,0.8436716727238243,0.7524586615869884,0.9812985146136104,0.9554126093269076,0.18097919992744363,0.3695197612419724,1.0,0.0,47.78306864006725,774.6178387037278,55.07633680496053,14.630301279469416,5,1.0,True
high_y_side,52,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s100,10,10000,100,5,0.8607393371040917,0.8511916194561778,0.7338054252119746,0.9824751236415527,0.9563738460086,0.18195471887981537,0.3707123134285211,1.0,0.0,47.78306864006725,774.6178387037278,30.15977306392158,11.03103001398998,5,1.0,True
low_y_side,1,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p00100_s100,50,100,100,5,0.9545824938152796,0.9681489788184628,0.92745726716902,0.9781105437212272,0.9578647886731589,0.006886941058707403,0.10227778068801854,1.0,0.0,4.651287806440298,6.777597709243322,5.0534842310141785,1.3635910226030874,5,1.0,True
low_y_side,2,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p00100_s150,100,100,150,5,0.9536879010543112,0.9656752808921211,0.9039087560232296,0.9832350455250175,0.9576884501387143,0.008543724814033354,0.09881942652864381,1.0,0.002,4.891501901781919,7.832921359469223,5.675090426853047,1.462368728242264,5,1.0,True
low_y_side,3,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p00100_s050,50,100,50,5,0.9532679172911772,0.9614908630628566,0.9062867630782221,0.9790489363626024,0.961485252090128,0.017202778098899474,0.09303205944830552,1.0,0.002,4.334771168727668,6.351484205775336,4.407576480219003,1.2338461524791633,5,1.0,True
low_y_side,4,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p00100_s100,100,100,100,5,0.9532086697692085,0.9635793862102828,0.9207160171144824,0.9829692487621194,0.9556199337045047,0.005096035968239735,0.10517262482826481,1.0,0.0,4.651287806440298,6.777597709243322,5.163236297332466,1.3543356548190337,5,1.0,True
low_y_side,5,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s200,10,100,200,5,0.9513646792112856,0.9582676670811355,0.8791604251520501,0.9945139419488385,0.955344448282679,0.008460265986592094,0.11461287239799275,1.0,0.0,5.0544475030307074,8.707540961310752,4.112651223546941,1.4466072124193192,5,1.0,True
low_y_side,6,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p00100_s200,100,100,200,5,0.9513287440212952,0.9632505074628666,0.9021890499897345,0.9874969102847541,0.9536759653409922,0.005051807756443987,0.10555095380521377,1.0,0.0,5.0544475030307074,8.707540961310752,5.5932854183052045,1.499067459113677,5,1.0,True
low_y_side,7,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p00100_s050,100,100,50,5,0.95074917055661,0.9669207408841411,0.9064557338077931,0.9784056996677379,0.9596753591620694,0.018746964070928296,0.093128229258582,1.0,0.002,4.334771168727668,6.351484205775336,4.533955437976118,1.221617563027913,5,1.0,True
low_y_side,8,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p00100_s150,50,100,150,5,0.9501166711784255,0.9667434166826508,0.9000155504580268,0.9793801641468488,0.9529484518267697,0.006079294534963425,0.09631692724535242,1.0,0.002,4.891501901781919,7.832921359469223,5.144765562187013,1.4410220120398585,5,1.0,True
low_y_side,9,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s150,10,100,150,5,0.9479626458740199,0.9658980629116677,0.8940135769510142,0.9721079678161045,0.9570574226838022,0.018769230481360442,0.09319221242330969,1.0,0.002,4.891501901781919,7.832921359469223,3.3184070306940194,1.1045351752267423,5,1.0,True
low_y_side,10,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p00100_s200,50,100,200,5,0.9472231415765746,0.968416516727231,0.870602193076965,0.9917127819808912,0.9503528593319395,0.006845447840410623,0.10793556680437177,1.0,0.0,5.0544475030307074,8.707540961310752,5.143822336163017,1.4600935060344193,5,1.0,True
low_y_side,11,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p00100_s250,100,100,250,5,0.9472134673944226,0.9612119556105198,0.8904829554858673,0.9919848352253634,0.9535321834075339,0.01347891914864141,0.1045036845622235,1.0,0.0,5.077406157965854,9.871071014902187,6.0146877019816625,1.6029366429165939,5,1.0,True
low_y_side,12,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s250,10,1000,250,5,0.9447312023548596,0.9732591117287703,0.8516883556916475,0.9835652102185345,0.9555414234094165,0.023253222051049217,0.24052459077909588,1.0,0.0,16.332904258102598,84.41706765541278,13.194688088403018,4.7040281871710565,5,1.0,True
low_y_side,13,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s100,10,100,100,5,0.9445768556861329,0.9564663350125687,0.8924731802040387,0.9893783581696065,0.9465147893357807,0.003972482550380484,0.08645740863139509,1.0,0.0,4.651287806440298,6.777597709243322,3.0756109484204974,1.0765332382862944,5,1.0,True
low_y_side,14,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s250,50,1000,250,5,0.9438128700172006,0.9783315791806203,0.8534613492148168,0.9807847627719195,0.9531980188526085,0.020350220414291628,0.24600790422409774,1.0,0.0,16.332904258102598,84.41706765541278,20.380016007693648,5.466499397392702,5,1.0,True
low_y_side,15,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s200,50,1000,200,5,0.9437239259961583,0.9709985598682425,0.8658671469702174,0.97949298740551,0.954117842812388,0.02223262206348412,0.25299813190475107,1.0,0.0,16.053469509800088,86.47094479779489,19.830892002970252,5.339021224604307,5,1.0,True
low_y_side,16,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s100,10,1000,100,5,0.9434216380228235,0.9726326497737773,0.8642336088532822,0.9873286301951095,0.9541346203881375,0.023043056303574734,0.27318174187093974,1.0,0.0,15.11637675773961,76.07927821252676,12.756829539891811,4.33462411115392,5,1.0,True
